FID,Long,Lat,Segment,seg_length,n,river_mean,river_medi,river_p20,river_p80,river_min,river_max,land_mean,land_media,land_p20,land_p80,land_min,land_max,width_mean,width_medi,width_p20,width_p80,width_min,width_max,width_sd,averaged,DEM_mean,DEM_median,DEM_p20,DEM_p80,DEM_min,DEM_max,DEM_sd,DEM_n
1846,89.217356362499999,22.266019815600000,1852,100.000045149000002,4,24.113567860000000,25.550350120000001,21.831888939999999,26.969959690000000,17.337824000000001,28.015747189999999,31.637169820000000,32.019905129999998,26.860324689999999,36.567109080000002,25.695491730000001,36.813377289999998,3.950477632000000,3.966021173000000,3.653804561000000,4.253368118000000,3.498472244000000,4.371395937000000,0.395408536000000,original,2.870766999000000,2.901529900000000,2.738006020000000,2.974201980000000,2.647200100000000,3.034600000000000,0.113338586000000,100
1847,89.217853019000003,22.265245463700001,1853,99.999917248900005,3,19.648208969999999,21.421005250000000,16.972724809999999,22.678252390000001,14.007204520000000,23.516417149999999,25.364339749999999,23.333829690000002,21.338789009999999,28.983788480000001,20.008761889999999,32.750427670000001,4.241174667000000,3.954303119000000,3.855377765000000,4.569597260000000,3.789427529000000,4.979793353000000,0.644952837000000,original,2.588716276000000,2.526259900000000,2.452104000000000,2.739383960000000,2.337980000000000,2.908030000000000,0.150465338000000,99
1848,89.241367772800004,22.265185431900001,1854,100.000026976000001,3,16.198954919999998,16.382959899999999,15.466228299999999,16.968482540000000,14.855073900000001,17.358830970000000,29.442263950000001,29.980428539999998,28.934839069999999,30.057321750000000,28.237779419999999,30.108583889999998,5.011118426000000,4.466027207000000,4.340046663000000,5.573171945000000,4.256059634000000,6.311268437000000,1.130846645000000,original,3.258886196000000,3.251640100000000,3.223557980000000,3.296508080000000,3.186770000000000,3.341559900000000,0.039559846000000,100
1849,89.241409847699998,22.266087351800000,1855,100.000006268000007,1,17.306310620000001,17.306310620000001,17.306310620000001,17.306310620000001,17.306310620000001,17.306310620000001,28.023839970000001,28.023839970000001,28.023839970000001,28.023839970000001,28.023839970000001,28.023839970000001,3.866522630000000,3.866522630000000,3.866522630000000,3.866522630000000,3.866522630000000,3.866522630000000,0.625319094000000,averaged,3.236253590000000,3.235204950000000,3.206890000000000,3.258230100000000,3.152499900000000,3.329910000000000,0.045365077000000,100
1850,89.241486990900000,22.266987098000001,1856,100.000007428999993,1,21.263388119999998,21.263388119999998,21.263388119999998,21.263388119999998,21.263388119999998,21.263388119999998,10.395471460000000,10.395471460000000,10.395471460000000,10.395471460000000,10.395471460000000,10.395471460000000,3.675357267000000,3.675357267000000,3.675357267000000,3.675357267000000,3.675357267000000,3.675357267000000,0.682796734000000,averaged,3.428166393000000,3.464929950000000,3.327363900000000,3.500322000000000,3.297519900000000,3.529799900000000,0.080249417000000,100
1851,89.241705840099996,22.267864354099999,1857,99.999972273799997,2,22.930178850000001,22.930178850000001,22.671192410000000,23.189165299999999,22.498534780000000,23.361822929999999,25.738244250000001,25.738244250000001,23.923577630000000,27.552910870000002,22.713799880000000,28.762688619999999,3.741302364000000,3.741302364000000,3.605472727000000,3.877132002000000,3.514919635000000,3.967685093000000,0.320153526000000,original,3.360285954000000,3.344500100000000,3.279848000000000,3.445058000000000,3.139070000000000,3.516730100000000,0.086264818000000,99
1852,89.242111894700002,22.268679934900000,1858,100.000019254999998,4,19.874140619999999,19.959242239999998,19.441530770000000,20.340791119999999,19.054269850000001,20.523808150000001,28.665189860000002,29.124127999999999,27.740161789999998,29.773793189999999,25.736310979999999,30.676192470000000,3.748674994000000,3.579844655000000,3.262469477000000,4.167348376000000,3.242299098000000,4.592711569000000,0.635233927000000,original,3.291000687000000,3.305590050000000,3.190497940000000,3.386666000000000,3.126750000000000,3.461489900000000,0.094435191000000,100
1853,89.242582224100005,22.269469469000001,1859,99.999987714699998,1,22.025945440000001,22.025945440000001,22.025945440000001,22.025945440000001,22.025945440000001,22.025945440000001,30.654074730000001,30.654074730000001,30.654074730000001,30.654074730000001,30.654074730000001,30.654074730000001,4.344011183000000,4.344011183000000,4.344011183000000,4.344011183000000,4.344011183000000,4.344011183000000,0.604056118000000,averaged,3.384514141000000,3.372530000000000,3.328964000000000,3.448752040000000,3.250560000000000,3.524120100000000,0.067634257000000,99
1854,89.243054293499995,22.270258025600000,1860,100.000049464000000,3,14.633830170000000,15.816343140000001,10.966032609999999,18.538130330000001,7.732492249000000,20.352655120000001,27.931404570000002,27.297473719999999,26.990753430000002,28.745269530000002,26.786273240000000,29.710466740000001,4.148854095000000,4.263824327000000,4.051374542000000,4.269327695000000,3.909741352000000,4.272996607000000,0.207128488000000,original,3.539282604000000,3.557495000000000,3.502900000000000,3.594524020000000,3.363899900000000,3.624640000000000,0.063548665000000,100
1855,89.243537309499999,22.271040803799998,1861,99.999954058300005,2,22.369536950000001,22.369536950000001,21.639762540000000,23.099311369999999,21.153246260000000,23.585827640000002,28.924030080000001,28.924030080000001,28.636995790000000,29.211064369999999,28.445639600000000,29.402420559999999,4.003462000000000,4.003462000000000,3.606844371000000,4.400079628000000,3.342432619000000,4.664491381000000,0.934836716000000,original,3.297489290000000,3.297030000000000,3.247910060000000,3.339587980000000,3.184540000000000,3.436520100000000,0.051087330000000,99
1856,89.244036537499994,22.271812178800001,1862,100.000012111999993,4,21.613477979999999,21.734722860000002,18.344636510000001,24.930817399999999,15.772039650000000,27.212426550000000,24.916931450000000,23.794596810000002,23.233108330000000,26.151820720000000,22.447724930000000,29.630807239999999,3.934205885000000,4.136571575000000,3.472777179000000,4.476580868000000,2.643994327000000,4.819686064000000,0.922927930000000,original,3.396860294000000,3.413079950000000,3.257187980000000,3.548244020000000,3.129570000000000,3.646879900000000,0.144263266000000,100
1857,89.244535623900006,22.272585200599998,1863,100.000006071000001,5,20.887431150000001,22.688830639999999,19.049496520000002,23.300199320000001,13.010101669999999,25.404838760000001,33.999926490000000,33.474195029999997,30.569246669999998,36.208297430000002,29.706396000000002,41.031613749999998,3.721018858000000,3.742801706000000,3.585360797000000,3.859838348000000,3.463093503000000,3.944631369000000,0.188335777000000,original,3.026531501000000,3.108800050000000,2.517301980000000,3.542364080000000,2.168050100000000,3.665250100000000,0.483969352000000,100
1858,89.245052057600006,22.273331321600001,1864,99.999985131800003,4,42.103289599999997,44.755089359999999,34.024783429999999,51.242515679999997,22.985777479999999,55.917202209999999,32.066056000000003,32.250334750000000,30.962842179999999,33.242981309999998,30.316551550000000,33.447002949999998,3.485603944000000,3.546358597000000,3.429389175000000,3.566120573000000,3.269834247000000,3.579864333000000,0.144969579000000,original,2.815515564000000,2.844929900000000,2.543341980000000,3.083294000000000,1.993190100000000,3.411119900000000,0.335740077000000,99
1859,89.245876225200007,22.273798123100001,1865,100.000033384999995,3,26.172098160000001,29.208698630000001,22.884197489999998,30.067318920000002,18.667863400000002,30.639732450000000,23.183948810000000,15.299635470000000,11.528865600000000,33.262169360000001,9.015019021000001,45.237191950000003,3.509598152000000,3.399496163000000,3.164312929000000,3.832862977000000,3.007524106000000,4.121774186000000,0.565225748000000,original,3.275874508000000,3.291245000000000,3.200941900000000,3.381449900000000,3.056070100000000,3.447340000000000,0.107118646000000,100
1860,89.246725204900002,22.274231793199998,1866,99.999986582099993,3,38.232486059999999,36.884760080000000,36.023808930000001,40.171617990000001,35.449841499999998,42.362856600000001,48.922695910000002,46.750439659999998,45.581099139999999,51.829841420000001,44.801538800000003,55.216109250000002,4.390141960000000,4.552902508000000,4.064161162000000,4.748674867000000,3.738333598000000,4.879189773000000,0.587585270000000,original,3.549992331000000,3.508300100000000,3.465474040000000,3.671205940000000,3.412080000000000,3.727860000000000,0.095407408000000,99
1861,89.247500806199994,22.274773626599998,1867,99.999995603700000,1,28.837376769999999,28.837376769999999,28.837376769999999,28.837376769999999,28.837376769999999,28.837376769999999,35.825137540000000,35.825137540000000,35.825137540000000,35.825137540000000,35.825137540000000,35.825137540000000,4.569671503000000,4.569671503000000,4.569671503000000,4.569671503000000,4.569671503000000,4.569671503000000,0.477692327000000,averaged,3.488203131000000,3.457050100000000,3.433054020000000,3.510517940000000,3.329590100000000,3.722650100000000,0.095243168000000,99
1862,89.248264389900001,22.275330227200001,1868,99.999971465100003,3,31.070884419999999,30.658104309999999,30.577846260000001,31.481366550000001,30.524340899999999,32.030208039999998,42.857047520000002,44.459195049999998,40.627610390000001,45.406914159999999,38.073220610000000,46.038726900000000,4.135156842000000,4.258157617000000,4.028114791000000,4.266799047000000,3.874752907000000,4.272560001000000,0.225631368000000,original,3.418175940000000,3.408819900000000,3.381941960000000,3.457541940000000,3.312419900000000,3.567460100000000,0.050379236000000,99
1863,89.248958832499994,22.275951320600001,1869,100.000083837999995,2,31.321750309999999,31.321750309999999,30.770245830000000,31.873254800000002,30.402576170000000,32.240924450000001,29.105424559999999,29.105424559999999,28.725812220000002,29.485036900000001,28.472737330000001,29.738111790000001,3.065401273000000,3.065401273000000,2.721014843000000,3.409787703000000,2.491423890000000,3.639378656000000,0.811726599000000,original,3.218543195000000,3.219350000000000,3.169185980000000,3.296333980000000,2.952240000000000,3.365920100000000,0.079315152000000,100
1864,89.249477438699998,22.276679603400002,1870,99.999924903799993,6,28.630524130000001,28.423158229999999,26.228231120000000,30.134818209999999,23.711417180000002,34.862361829999998,25.228606979999999,26.044722839999999,20.855266690000001,28.285021010000001,19.463534589999998,30.678373879999999,3.117063265000000,3.351382749000000,2.598512621000000,3.453197845000000,2.316408835000000,3.631494790000000,0.531015400000000,original,3.005537172000000,2.975970000000000,2.837661940000000,3.201044040000000,2.735160100000000,3.348560100000000,0.169670178000000,99
1865,89.249974298100000,22.277439554099999,1871,100.000055304000000,5,20.805788419999999,20.380136260000000,19.868539680000001,21.747499009999999,18.317233930000000,23.854442679999998,31.571260809999998,28.335968120000000,25.898919960000001,39.883054270000002,21.265208009999998,41.791949490000000,4.140471336000000,4.074197861000000,3.964582669000000,4.484477918000000,3.589841673000000,4.499269106000000,0.373794231000000,original,3.210187093000000,3.271220000000000,2.904304020000000,3.383136080000000,2.814490100000000,3.576080100000000,0.226912682000000,100
1866,89.250702503100001,22.278035978599998,1872,99.999934747799998,4,24.970245550000001,24.918952070000000,23.654821590000001,26.019332080000002,22.564134769999999,27.697490269999999,29.224542840000002,28.813355749999999,26.914919709999999,31.708939919999999,25.634462530000000,32.809473900000000,3.690095912000000,3.740607791000000,3.395477818000000,4.005317118000000,3.077789258000000,4.154732209000000,0.607095385000000,averaged,2.906391623000000,2.910670000000000,2.859986060000000,2.956059900000000,2.734420100000000,3.066720000000000,0.064270178000000,99
1867,89.251193101499993,22.278729126399998,1873,100.000007484999998,6,24.255592750000002,24.580849929999999,21.798145850000001,26.008552190000000,20.719181339999999,27.845977269999999,28.423161950000001,28.375216240000000,26.734494359999999,29.837946840000001,26.492788749999999,30.723309270000001,4.509912452000000,4.644937713000000,4.467348150000000,4.690393575000000,3.905198204000000,4.706659356000000,0.308367816000000,original,3.118693004000000,2.897324900000000,2.853208080000000,3.514826100000000,2.803750000000000,3.635210000000000,0.313680186000000,100
1868,89.251831566700005,22.279402266999998,1874,100.000021544000006,2,25.690651710000001,25.690651710000001,24.907720890000000,26.473582530000002,24.385767009999999,26.995536410000000,33.249245119999998,33.249245119999998,31.759700339999998,34.738789900000000,30.766670489999999,35.731819750000000,3.802905421000000,3.802905421000000,3.575708526000000,4.030102316000000,3.424243930000000,4.181566912000000,0.535508217000000,original,3.631732897000000,3.628180050000000,3.489544100000000,3.757000000000000,3.390940000000000,4.016120000000000,0.143740139000000,100
1869,89.191243598000000,22.296066271699999,1875,100.000042827000001,2,19.117165960000001,19.117165960000001,18.356046159999998,19.878285750000000,17.848632960000000,20.385698949999998,27.769557630000001,27.769557630000001,27.515324669999998,28.023790590000001,27.345836030000001,28.193279230000002,3.504821727000000,3.504821727000000,3.045700101000000,3.963943353000000,2.739619018000000,4.270024437000000,1.082160050000000,original,3.115285406000000,3.084220050000000,3.064284080000000,3.141638080000000,3.019880100000000,3.309789900000000,0.082694995000000,100
1870,89.191757295000002,22.295300401700000,1876,100.000026817999995,8,20.355308529999999,19.866784960000000,18.953793780000002,21.596880200000001,15.503308369999999,26.505172370000000,27.912313569999998,27.735099600000002,24.702441980000000,29.388393210000000,20.501838200000002,38.921226650000001,3.196711803000000,2.894121730000000,2.561037938000000,3.356939097000000,2.269438732000000,5.784416890000000,1.118619884000000,original,3.387996115000000,3.393275000000000,3.308379940000000,3.458368100000000,3.284230000000000,3.489569900000000,0.068897751000000,100
1871,89.192275259799999,22.294537011799999,1877,99.999990017399995,7,18.273357510000000,17.956650830000001,15.325671090000000,20.973011830000001,14.623068549999999,22.997725960000000,25.183921349999999,26.686730529999998,23.034199420000000,28.699662730000000,13.653996469999999,32.506536460000000,3.151346387000000,3.319384565000000,2.814058104000000,3.415015305000000,2.739558215000000,3.484196688000000,0.316659855000000,original,3.170121305000000,3.183960000000000,3.057084020000000,3.329997980000000,2.655710000000000,3.421659900000000,0.164300157000000,99
1872,89.192801250700001,22.293778366400002,1878,99.999955143199998,4,20.116662349999999,20.475161920000001,19.310649030000000,21.066075500000000,18.373824979999998,21.142500569999999,37.108242890000000,36.914001810000002,34.403897739999998,39.734891609999998,33.329293800000002,41.275674129999999,2.761603003000000,2.766467266000000,2.524381012000000,3.000770700000000,2.470282777000000,3.043194705000000,0.288153774000000,original,3.324714854000000,3.346540000000000,3.265847980000000,3.364039900000000,3.229399900000000,3.389080000000000,0.049129886000000,99
1873,89.193324453800003,22.293018078599999,1879,100.000042297999997,6,20.402900219999999,19.614468750000000,17.449404160000000,23.102540260000001,5.934033392000000,36.702486020000002,24.041767969999999,23.721504060000001,21.605475250000001,30.658275270000001,13.206360060000000,31.337489120000001,2.845369587000000,2.843444114000000,2.759273093000000,2.960643417000000,2.703481089000000,2.961931694000000,0.107339700000000,original,3.127051397000000,3.096905000000000,3.048202100000000,3.209599920000000,2.939750000000000,3.368170000000000,0.102002593000000,100
1874,89.193826057999999,22.292245494500001,1880,100.000022717999997,1,22.618356370000001,22.618356370000001,22.618356370000001,22.618356370000001,22.618356370000001,22.618356370000001,12.359839370000000,12.359839370000000,12.359839370000000,12.359839370000000,12.359839370000000,12.359839370000000,3.591404594000000,3.591404594000000,3.591404594000000,3.591404594000000,3.591404594000000,3.591404594000000,0.884492542000000,averaged,3.012156802000000,3.017455000000000,2.950839980000000,3.079457920000000,2.848220100000000,3.127110000000000,0.067874564000000,100
1875,89.194314166100000,22.291465274800000,1881,100.000006808999998,3,16.010383520000001,16.119509810000000,13.470760050000001,18.571832239999999,11.704926889999999,20.206713870000002,13.824396159999999,16.059665960000000,9.918746458999999,18.177099810000001,5.824800123000000,19.588722380000000,4.962148048000000,3.813109268000000,3.650369918000000,6.044118423000000,3.541877018000000,7.531457860000000,2.229216547000000,original,3.138121300000000,3.127185000000000,2.990402060000000,3.270595900000000,2.758800000000000,3.551620000000000,0.169335688000000,100
1876,89.194779798699997,22.290673513200002,1882,99.999915852900003,2,11.787043730000001,11.787043730000001,11.399438470000000,12.174648990000000,11.141034960000001,12.433052500000001,29.429499910000001,29.429499910000001,27.858505470000001,31.000494339999999,26.811175840000001,32.047823970000003,5.701225899000000,5.701225899000000,4.777236874000000,6.625214924000000,4.161244190000000,7.241207607000000,2.177863018000000,original,3.121994559000000,3.119380000000000,3.061964000000000,3.196132040000000,2.936559900000000,3.246460000000000,0.076458457000000,99
1877,89.195226285000004,22.289871952399999,1883,100.000030242999998,2,14.484476380000000,14.484476380000000,10.945748090000000,18.023204660000001,8.586595898000001,20.382356860000002,15.660701290000000,15.660701290000000,14.498914960000000,16.822487620000000,13.724390730000000,17.597011850000001,4.086997840000000,4.086997840000000,4.007353988000000,4.166641692000000,3.954258086000000,4.219737594000000,0.187722360000000,original,3.293004493000000,3.341410050000000,3.187525940000000,3.360519900000000,3.054780000000000,3.395360000000000,0.096157821000000,100
1878,89.195686115300006,22.289077027499999,1884,100.000050191000000,7,13.448268369999999,15.139972620000000,9.703578520000001,17.196116249999999,5.196730501000000,19.106560030000001,16.982272269999999,14.841784020000000,13.461837870000000,19.602379200000001,13.389978760000000,26.574715890000000,3.746376009000000,3.989089331000000,3.275506637000000,4.056149481000000,3.136588894000000,4.150192217000000,0.429634935000000,original,3.315564296000000,3.294304950000000,3.173712060000000,3.449556000000000,3.133349900000000,3.522630000000000,0.126527426000000,100
1879,89.196094612400003,22.288258346199999,1885,99.999947416099999,5,23.954805910000001,27.824256660000000,16.122705409999998,30.022086800000000,14.533855140000000,31.157855040000001,24.074312280000001,19.418648950000001,18.416569150000001,29.664185830000001,15.096890470000000,39.372401189999998,4.887406138000000,5.325779947000000,4.247192951000000,5.376743055000000,3.870710142000000,5.571064175000000,0.739208034000000,original,3.329864351000000,3.305310000000000,3.264336020000000,3.389693940000000,3.118490000000000,3.633899900000000,0.092210010000000,99
1880,89.196497950300000,22.287437750300001,1886,99.999982827200000,4,19.565336840000001,20.495586079999999,18.493676010000001,21.009097369999999,15.874571230000001,21.395603990000001,12.602570990000000,13.816915070000000,11.476467050000000,14.214412560000000,8.007555726000000,14.768898099999999,4.156412829000000,3.881360904000000,2.801010722000000,5.401794166000000,2.749843314000000,6.113086194000000,1.647983202000000,original,3.416723240000000,3.411799900000000,3.288604040000000,3.538582100000000,3.198849900000000,3.590500100000000,0.126129309000000,99
1881,89.196935087599996,22.286631762500001,1887,99.999982693199996,7,19.035826539999999,19.328858090000001,16.611954090000001,20.011268420000000,15.997303660000000,24.274962240000001,24.944526780000000,27.965847310000001,15.387656420000001,33.597984840000002,11.200246310000001,37.094354019999997,3.286692643000000,3.215849972000000,2.679625442000000,3.844831604000000,2.559531733000000,3.869279230000000,0.576659755000000,original,3.574357678000000,3.573600100000000,3.540993960000000,3.616229960000000,3.432689900000000,3.666800000000000,0.053605457000000,99
1882,89.197374063599995,22.285826638400000,1888,100.000067094000002,6,14.280071870000000,15.007624750000000,13.705191700000000,16.268622969999999,8.806329106000000,16.885037940000000,24.869162990000000,24.660134220000000,17.715272259999999,32.143556789999998,16.992435470000000,33.043444989999998,2.689617755000000,2.670433562000000,2.618560079000000,2.759216920000000,2.501973919000000,2.917088489000000,0.139842513000000,original,3.757931518000000,3.816175000000000,3.537754000000000,3.909582080000000,3.422770000000000,3.968110100000000,0.175454592000000,100
1883,89.197808842599997,22.285019535800000,1889,99.999980129500003,7,12.714013639999999,11.648877020000000,7.968246027000000,13.970330100000000,5.311810885000000,27.578384270000001,18.509451640000002,17.501508380000001,16.119780080000002,21.954549770000000,12.580127660000000,24.006176289999999,3.411186941000000,3.363416372000000,2.799766199000000,3.598911074000000,2.691186773000000,4.909468506000000,0.750878190000000,original,3.748468683000000,3.779779900000000,3.564651960000000,3.895568040000000,3.443490000000000,3.977989900000000,0.167843553000000,99
1884,89.198216773900000,22.284200664000000,1890,99.999997503600000,2,12.549302700000000,12.549302700000000,11.512323309999999,13.586282080000000,10.821003720000000,14.277601669999999,32.319629470000002,32.319629470000002,30.525358080000000,34.113900860000001,29.329177150000000,35.310081789999998,4.188156799000000,4.188156799000000,3.906054809000000,4.470258789000000,3.717986815000000,4.658326782000000,0.664920767000000,original,3.144482520000000,3.130790000000000,2.965476040000000,3.334220020000000,2.808300000000000,3.421269900000000,0.186718123000000,99
1885,89.198537104600007,22.283348452199998,1891,100.000033072999997,6,17.207090749999999,17.344447550000002,13.792727510000001,19.962004189999998,11.671741539999999,23.127176150000000,25.479419920000002,25.514432509999999,16.323609909999998,31.216527129999999,16.207104619999999,38.100412839999997,4.839114266000000,4.577526386000000,4.283243665000000,5.715477499000000,3.149167827000000,6.731743833000000,1.239344245000000,original,2.814430193000000,2.821390000000000,2.722955920000000,2.890556000000000,2.675980100000000,2.962440000000000,0.082744727000000,100
1886,89.198863477200007,22.282498229500000,1892,100.000006717000005,2,10.830675410000000,10.830675410000000,9.433415041000000,12.227935779999999,8.501908127000000,13.159442700000000,16.804463250000001,16.804463250000001,13.531999170000001,20.076927330000000,11.350356460000000,22.258570039999999,6.979325861000000,6.979325861000000,6.978368424000000,6.980283298000000,6.977730133000000,6.980921590000000,0.002256701000000,original,2.656017710000000,2.659430050000000,2.594712060000000,2.726499920000000,2.477160000000000,2.944330000000000,0.096825845000000,100
1887,89.199197314900005,22.281650536299999,1893,99.999981815300004,1,23.524214600000001,23.524214600000001,23.524214600000001,23.524214600000001,23.524214600000001,23.524214600000001,27.582812929999999,27.582812929999999,27.582812929999999,27.582812929999999,27.582812929999999,27.582812929999999,6.070084613000000,6.070084613000000,6.070084613000000,6.070084613000000,6.070084613000000,6.070084613000000,0.511470396000000,averaged,2.484587080000000,2.473259900000000,2.437180040000000,2.534361980000000,2.393189900000000,2.625850000000000,0.054974019000000,99
1888,89.199537442500002,22.280805001299999,1894,99.999963406000006,2,18.873740890000001,18.873740890000001,18.010634270000001,19.736847500000000,17.435229870000001,20.312251910000001,19.172634089999999,19.172634089999999,14.786213099999999,23.559055080000000,11.861932440000000,26.483335740000001,4.164292209000000,4.164292209000000,4.044951519000000,4.283632899000000,3.965391059000000,4.363193359000000,0.281288704000000,original,2.552895536000000,2.549660000000000,2.455026060000000,2.642454000000000,2.420100000000000,2.754829900000000,0.090414133000000,99
1889,89.228848004200003,22.288092457699999,1895,99.999995055699998,4,30.179698309999999,30.743965429999999,22.008046279999999,38.577057189999998,19.637756450000001,39.593105960000003,35.771383090000000,35.918439859999999,26.143077139999999,45.458511739999999,24.412104979999999,46.836547660000001,3.910493588000000,4.035164819000000,3.627716517000000,4.243139151000000,3.185652720000000,4.385991993000000,0.518973044000000,original,3.157250100000000,3.152080100000000,3.040543940000000,3.244527900000000,2.911140000000000,3.567910000000000,0.134126770000000,99
1890,89.228370338299996,22.288803400999999,1896,99.999976375900005,4,26.976538900000001,23.902362100000001,21.982838959999999,30.740568119999999,21.947300230000000,38.154131149999998,25.083563829999999,22.835922249999999,21.696514650000001,27.571556380000001,20.426487980000001,34.235922819999999,3.471243931000000,3.494897324000000,3.206360888000000,3.745588332000000,3.043828254000000,3.851352822000000,0.362038917000000,original,2.898139506000000,2.892920000000000,2.868466040000000,2.927978100000000,2.804110100000000,2.979350100000000,0.040218841000000,99
1891,89.227507912700005,22.289132124399998,1897,99.999942808499995,3,40.480757500000003,38.034521110000000,30.694029400000002,49.778238309999999,25.800368270000000,57.607383110000001,35.432676970000003,31.798634100000001,29.000274300000001,41.138271070000002,27.134701100000001,47.364695720000000,3.180921262000000,2.725721418000000,2.528165127000000,3.742637429000000,2.396460932000000,4.420581437000000,1.086126663000000,original,2.864824339000000,2.872880000000000,2.722376040000000,2.950363980000000,2.644750100000000,3.207609900000000,0.134415173000000,99
1892,89.226601875900002,22.289433917699998,1898,100.000013941000006,3,66.674255819999999,70.074509989999996,63.233540060000003,70.795022410000001,58.672893440000003,71.275364030000006,65.990047399999995,69.112779059999994,59.460008029999997,73.144633099999993,53.024827340000002,75.832535800000002,3.456443306000000,3.736292285000000,3.149833094000000,3.819023313000000,2.758860301000000,3.874177332000000,0.608045729000000,original,3.308656017000000,3.342610000000000,3.292719900000000,3.418046000000000,2.801930000000000,3.454240100000000,0.148569300000000,100
1893,89.225926553199997,22.290061979899999,1899,100.000024968999995,3,34.351432650000000,42.610906059999998,26.412962350000001,43.941797630000003,15.614333210000000,44.829058680000003,36.765205020000003,37.802731799999997,32.095288210000000,41.642627189999999,28.290325820000000,44.202557450000000,3.170582277000000,2.800177461000000,2.496138157000000,3.770945434000000,2.293445288000000,4.418124083000000,1.109713833000000,original,3.237518314000000,3.215110100000000,3.182000000000000,3.285642020000000,3.123850100000000,3.593650100000000,0.077780140000000,100
1894,89.225538949400004,22.290844060800001,1900,99.999956339099995,5,22.926174549999999,25.898695239999999,13.892041330000000,30.587568220000001,12.998759470000000,31.178127950000000,30.399115810000001,31.177059450000002,29.203763609999999,31.528419110000002,28.167096109999999,31.703958820000000,3.339441158000000,3.408425243000000,2.896845600000000,3.906841463000000,2.310756848000000,4.068138775000000,0.699896235000000,original,2.870438793000000,2.818909900000000,2.756856040000000,2.958747900000000,2.737099900000000,3.241280100000000,0.143741971000000,99
1895,89.225000974400004,22.291542096600001,1901,100.000016563000003,4,32.121550300000003,30.894202100000001,23.709109750000000,40.043051570000003,18.929996960000000,47.767800039999997,27.129689160000002,27.075282730000001,21.926312920000001,32.311302830000002,15.046521940000000,39.321669249999999,2.187496638000000,2.371068623000000,1.326131022000000,3.122291049000000,0.788357888000000,3.219491420000000,1.159360547000000,original,2.960861495000000,2.957520000000000,2.845216060000000,3.017082020000000,2.765280000000000,3.300560000000000,0.119786513000000,100
1896,89.224241427500004,22.291613542499999,1902,100.000038266000004,4,53.436737520000001,57.029491430000000,47.270554330000003,61.040022270000001,37.031177139999997,62.656790090000001,57.589002280000003,57.340586190000003,50.244501950000000,64.834136169999994,40.277904780000000,75.396931949999995,3.876812116000000,3.853343508000000,2.905193058000000,4.839043730000000,2.120645835000000,5.679915612000000,1.494194995000000,original,3.191539200000000,3.163435000000000,3.122710000000000,3.266682000000000,3.048140000000000,3.545310000000000,0.090771533000000,100
1897,89.223563400800003,22.292256426000002,1903,100.000000232000005,3,32.064902820000000,31.714178199999999,30.044134560000000,34.015526149999999,28.930772139999998,35.549758109999999,36.815402140000003,37.134508820000001,35.058033670000000,38.636591950000003,33.673716900000002,39.637980710000001,3.696983482000000,3.572317713000000,3.545407351000000,3.823626460000000,3.527467110000000,3.991165624000000,0.255754264000000,original,3.292015598000000,3.298015000000000,3.220672100000000,3.363063900000000,3.112890000000000,3.478699900000000,0.082808243000000,100
1898,89.222863733899999,22.292772268699999,1904,100.000042610999998,6,41.610314109999997,42.869370210000000,26.969709380000001,48.587821159999997,22.679603440000001,65.686010280000005,46.410435749999998,46.120265619999998,36.495944770000001,50.900484759999998,31.682980130000001,67.142673590000001,4.776730747000000,4.866477533000000,4.317674616000000,5.139998638000000,3.615021727000000,5.854734434000000,0.760362081000000,original,3.358325901000000,3.418170000000000,3.121066060000000,3.542919980000000,3.006939900000000,3.641650000000000,0.200047057000000,100
1899,89.222351408400002,22.293538149800000,1905,99.999976726400007,3,29.869900730000001,29.122941659999999,28.067817999999999,31.522591649999999,27.364402219999999,33.122358310000003,35.710309369999997,35.857043699999998,35.449441180000001,36.000524419999998,35.177706170000000,36.096178240000000,4.385269908000000,4.379897649000000,4.376290529000000,4.393174836000000,4.373885783000000,4.402026294000000,0.014819513000000,original,3.501451813000000,3.508830100000000,3.431241900000000,3.565969940000000,3.412940000000000,3.594340100000000,0.059562348000000,99
1900,89.221891645599996,22.294329536399999,1906,99.999944839099996,2,32.811230819999999,32.811230819999999,29.397667800000001,36.224793839999997,27.121959109999999,38.500502529999999,29.082638230000001,29.082638230000001,27.369973559999998,30.795302899999999,26.228197120000001,31.937079340000000,3.123009893000000,3.123009893000000,2.584076860000000,3.661942925000000,2.224788172000000,4.021231614000000,1.270277340000000,original,3.412858077000000,3.310610100000000,3.158772060000000,3.665580000000000,3.116970100000000,3.702909900000000,0.240505561000000,99
1901,89.221773182000007,22.295173856800002,1907,100.000052112000006,7,23.646007330000000,24.064036640000001,21.893404080000000,27.181583140000001,14.254455510000000,30.473879220000001,23.420561490000001,24.594860340000000,21.900248520000002,25.839114890000001,16.493072659999999,26.470482780000001,3.519812808000000,3.812265239000000,2.863636610000000,4.298611501000000,2.050256523000000,4.592583183000000,0.928744480000000,original,3.065599608000000,3.097729900000000,2.954282080000000,3.144874020000000,2.792190100000000,3.215689900000000,0.104199124000000,100
